movie_title,movie_user_review_link,movie_user_review_rating,movie_user_review_txt
Upstream Color,https://www.imdb.com//review/rw2822855/,2,"Where to begin? Well, it's very possible that Upstream Colour has a very interesting premise. I can't really confirm this though because quite frankly this is one incomprehensible movie. It starts out fairly intriguing to be fair, with a woman abducted by a man who implants a modified maggot into her. This leaves her in some way under his control and he proceeds to get her to give all of her money to him. Another man pitches up and transfers her internal maggot into a pig. It appears that he has a group of pigs that are all connected to different people who have suffered a similar fate. Anyway, the girl has no memory of her ordeal and soon she meets a man who it turns out was also a victim of the same ordeal. It's at this point that the film goes rapidly downhill.Upstream Colour is one of those movies where things are certainly not spelled out to the audience. This in itself is not a criticism; it's often laudable in actual fact. But equally this in and of itself is does not necessarily mean a film should be praised. This movie lost me mainly because of the alienating presentation, it was impossible to empathise with the characters and the constant ambient soundtrack humming in the background only added to the detachment. The tone of the movie is more or less a flat line – beyond the interesting opening the story hums along in a one pitch manner. The dialogue scenes between the two central protagonists are very unengaging, bordering on tedious. Visually there were things of interest and its ambiguity was compelling to an extent but overall this one left me very cold."
Men in Black,https://www.imdb.com//review/rw0425629/,0,"MEN IN BLACK (1997) ***1/2  Tommy Lee Jones, Will Smith, Linda Fiorentino, Vincent D'Onofrio, Rip Torn, Tony Shalhoub, Siobahn Fallon.  Giddily hilarious sci-fi comedy: think a 90s ""Ghostbusters"" meets the ""X-Files"": hard-as-nails, deadpan Jones (a great master straight man) is one of many secret agents of MIB (Men In Black) recruiting steetsmart, mouthy Smith (a great wiseass) to team up and stop an intergalactic alien bug (in rotting human form D'Onofrio who gives a brilliant, funny turn) from wiping out the Earth and all mankind.  Incredible out there special effects from ILM and ingenious aliens from self-professed ""Monster Maker"" makeup guru Rick Baker. Hip, clever dialogue and fine chemistry from the odd couple gives this comic book adaptation of Lowell Cunningham a glossy work over including Bo Welch's inventive production design and Danny Elfman's atmospheric score. Fluid direction by Barry Sonnefield."
Star Wars: Episode III - Revenge of the Sith,https://www.imdb.com//review/rw1087923/,10,"By giving this film a perfect score, I am in no way suggesting that it is free of flaws, but ambition makes up for imperfection, and, with this movie, George Lucas has set out to film a Greek tragedy on the largest scale ever attempted. The film certainly has its clunky moments, but so did all the other ""Star Wars"" films. Just go back and listen to Mark Hamill whine to his uncle in A New Hope.Whate gave me chills as I watched Revenge of the Sith were the numerous mythological and literary references. These were always highlights of the Star Wars films. It's what raised them above simple space adventures. There are references to Paradise Lost (Count Dooku to Anakin: ""Twiced the Pride, double the fall), Prometheus, Frankenstein (Vader's birth) etc.Anyone that enjoyed their first viewing of this film should see it again. There are so many details that are not explicitly stated but are meaningful none the less. These include plot details and various modes of symbolism employed by Lucas. Notice how, in their scenes together, Obi Wan is always more in the light and Anakin is more in the shadows. Additionally, there are hints at things that we are never told, but become more obvious with a repeated viewing. One such detail is that Anakin suspects Padame of having an affair with Obi Wan. He says accusingly to Padame, ""Obi Wan was here,"" when they are in her apartment. Then, in one of his vision's of Padame's birth, Anakin sees Obi Wan helping her with the delivery, suggesting that he is perhaps the father of Padame's child. Finally, on Mustafar, when Anakin sees Obi Wan come off of Padame's ship, he feels betrayed, not just because he thinks she's siding with Obi Wan, but also because he feels there might be something between the two of them.As for the criticism that Anakin's conversion to the Dark Side is unbelievable, I think that it is baseless. Lucas did a superb job of showing Anakin as someone who is too prideful and impatient. He will save Padame at any cost. Additionally, in the scene between Palpadine and Windu, the line between right and wrong has been blurred. By killing Palpadine, Windu would be violating the Jedi code. Palpadine also plays on Anakin's confusion by suggesting the Jedi are attempting to rule the Republic, something Windu already mentioned when he stated that the Jedi would have to take over temporary control of the Senate after Palpadine's arrest. Anakin draws his light saber, not to kill Windu, but to prevent him from committing a crime. He wants to stop Windu's light saber from killing Palpadine--the man who represents his only chance of saving Padame, but in his haste he accidentally cuts off Windu's hand. Once Anakin does this, he is lost. His life as a Jedi, the only life he's ever known, the only thing he's ever aspired to be, has been destroyed. When someone as prideful and immature as Anakin makes such a HUGE mistake it is often almost impossible for them to come to terms with what they have done. The result of this denial is often a defiant repetition of the bad act, a way of insisting to themselves and the world that they have done nothing wrong. These bad acts gain a momentum that eventually complete distorts their sense of morality.We must also remember that Sidious, or his Sith master, has used the Force to impregnate Anakin's mother with the expectation of him one day becoming the galaxy's most powerful sith lord. Palpadine/Sidious has spent all of Anakin's life grooming him for the moment he changes his allegiance. Sidious has befriended Anakin, given him a taste of power and planted seeds of doubt regarding the Jedi's true intentions. He has been the closest thing to a father Anakin has ever had. With all this in mind, Anakin's conversion seems justified.As for the acting and dialogue that are being relentlessly bashed, I submit that it's not as bad as some would suggest. Christensen's angry, confused brooding is mostly dead on while portraying a major shift in his character. MacGregor is at his best as Obi Wan. Even Portman's diminished role in this film is thoughtfully portrayed. Above all, the actors and Lucas seem to be having much more fun with this film. They have loosened up and it shows. There are humorous moments that cut through the political debate and relentless action. There are even a few quiet moments that subtly allude to strong emotions that Lucas fails to portray through his dialogue, such as the scene where Anakin is looking out of window of the Jedi council, across the city to where Padame is looking back across the city at him. This important scene illuminates Anakin's frame of mind before he hurries to the Senator's chamber to stop Windu from killing him.Visually, this film is absolutely stunning, so much so that I had to see it a second time just to take in the tremendous amount of detail. The action, the score and the sound effects all work to enhance the main plot and theme of the film, rather than overwhelming them. Revenge of the Sith attempts so much more than most ""popcorn"" movies in terms of pure entertainment, and thematically, it trumps many of the more ""serious"" theatric releases. All of this combines to make Revenge of the Sith far and away the best film of 2005, and maybe of the last five years. It is certainly a galaxy far, far above Million Dollar Baby, though that is saying very little."
Chronicle,https://www.imdb.com//review/rw2565428/,8,"Chronicle is an engaging offspring of two very separate genres. Reality based horror / thriller movies and Super Hero's. Never would you have imagined a super hero origins movie being shot with a hand-held camera. They are often related to high octane action sequences and graphics and CGI. Well that thing doesn't change here either but the treatment is creative and thoroughly engaging. If suppose paranormal activity and any super hero movie were to mate, their offspring would have been called ""Chronicle"".I think by now the ""handheld camera"" trick in films is becoming a little stale. Sure, it can help smaller productions and can make some films visually spectacular. However, it seems that it is used in way too many films, usually horror flicks at that. Chronicle, however, is nothing less than a masterpiece at not only the ""found footage"" style, but is also a brand new way of making a superhero movie, mainly because the people it centers on are far from heroes anyway. They are portrayed as everyday people. People with real problems and psychologies. All the larger than life characters of other sci fi or super hero movie is nowhere to be seen here.Read the rest of the review at : http://devlifeintechnicolor.wordpress.com/2012/02/13/chronicle-a- realistic-take-on-sci-fi-action/"
Star Trek Into Darkness,https://www.imdb.com//review/rw2795160/,3,"The Star Trek universe, resplendent in Gene Roddenberry's vision of a future wherein mankind has finally ""got its act together,"" while its social and economic problems are generally a thing of the past. Not in JJ Abrams' universe however, in which a corrupt Starfleet Admiral and a freshly revived genetically engineered 'John Harrison', an alias for a more familiar Star Trek adversary, take it upon themselves to create havoc with savage acts of treason and terrorism respectively.With seeming discount made to Roddenberry's unique take of Star Trek, evolving around the prevalent Hollywood ethos of filling seats at the local multiplex, Abrams' crafts, what I would term, a popcorn movie with plot-holes aplenty. With its target audience seated in place however, doubtlessly willing to overlook the obvious whilst simultaneously blinded by the startling visuals and 'tacked-on' 3-D (the film wasn't originally shot in 3-D, instead the process being added in post-production) this 'casual' viewer can safely check their brain at the door and, in all likelihood, enjoy...In this befuddled story, with its foot stuck firmly in Trek's The Wrath of Khan (1982), Into Darkness hauls its audience onto a seeming roller-coaster ride, dragging the viewer from one outrageous action set-piece to another, while its central characters are barely given a chance to 'grow' into their respective roles.In a likely nod to Trek VI – The Undiscovered Country, Sulu is afforded a brief turn in the captain's chair (a role which at least offered the actor some nifty poker-faced dialogue), whilst Chekov is contrastingly tucked away within the pipework-strewn bowels of the Enterprise' engine room. Scotty, meanwhile, refusing to sign for a delivery of conspicuously 'shielded' torpedoes, resigns himself into the background with his unusual but interesting little alien friend. This is clearly Kirk's film however, while his relationship with Spock (and by extension Spock's relationship with Uhura) being about the only things explored here. Worst of all however is Karl Urban's Doctor 'Bones' McCoy, who is virtually confined to pitching nostalgic-tinged quips: ""My God man, I'm a doctor not a nuclear torpedo technician,"" a character so painfully underused here – particularly given the actor's obvious talent in this role.Evolving around two villains, each of whom possessing completely different agendas, 'John Harrison' (Benedict Cumberbatch) and a warmongering Starfleet Admiral (Peter Weller), the latter of whom taking command of a freshly constructed battleship class vessel named USS VENGEANCE. Despite a promising start however, having chased Harrison to his conspicuous Klingon hideout, Kirk is somehow 'manipulated' into seeking the terrorist's help; an inconceivable decision given the character's explosive introduction - which also ignores the obvious danger he poses. And let's not forget the supposed personal anguish felt by Kirk, of which Harrison had been its mastermind. Oh well, things disintegrate further when its finally realised just how incredibly stupid Kirk has been, trusting a known terrorist whilst the viewer, during the film's final reel, is woefully pulled along during their frantic re-attempts at his capture.With an ending pulled directly out of The Wrath of Khan, albeit with Kirk and Spock on opposite sides of the radiation screen doors, I was beginning feel as though I had been robbed of my admission: the contrived nature of this protracted scene, deriving itself virtually word-for-word from its thirty-year-old original, played out while the audience undoubtedly watched in astonished déjà vu. I use the term 'contrived' given that, not unlike the life-restoring 'Genesis Planet' seen in Trek's The Search for Spock (1984), the answer to Kirk's mortal dilemma was really only a hypo-spray away...As a Trek fan, I was bitterly disappointed here: the filmmakers might well have just re-shot Nicholas Meyer's film entirely. Sincerely what an utterly shameful and wasted opportunity all this hokum was.When I emerged from the cinema, I was somewhat stunned; processing what I had just witnessed on-screen. And after having slept on it, I was finally able to articulate the next day. What I had seen wasn't so much Star Trek – a series I so dearly love and consider myself a lifelong fan of – but some cheap (albeit very expensive, costing well over £120 Million) and certainly pale imitation of a film series that deserved far better scripting and storyline than this. These wonderful characters – legendary even – each of whom a household name, whilst some having inspired many a fan to seek similar professions in the real world, reduced here to mere caricatures' of their namesakes.Over-shadowed by the film's ample and certainly showy special effects, these characters seemed stunted and confined instead of simply being allowed to develop properly.Such a shame. 3 out of 10"
Cloverfield,https://www.imdb.com//review/rw1808231/,2,"Even if you can tolerate the shaky hand syndrome of an entire movie shot handy-cam, the poor dialog and weak, uninteresting plot will make you just as nauseous.Once again, with NYC as the target, aliens invade. Not right away, first you have to bear the brunt of mindless early 20's drunken banter and the scandal that one of them slept with another. You also have to believe one of these guys is wise enough to actually be promoted to an international vice-president's position, but to the film's credit, it never did say that daddy didn't own the company.Cue to the attack and as everyone is sanely leaving the city, the golden boy jeopardizes his group of friends, who stalwartly refuse to leave him, in order to rescue his scorned princess. Along their way they get plenty of reminders that they should turn around and run, but press on. Including a wildly unrealistic encounter with the military in which golden boy argues that despite countless thousands already dead, they should help him go get his girlfriend, but if they won't help him, then he must save his girlfriend and they can shoot him if they want to but he's going. Personally I wanted the military to knock him out, with drugs or by force, just so I didn't have to watch the movie any more, and perhaps the focus would change to something more interesting. The military, being the sweet, understanding people that they are known to be when under hostile fire from aliens, point him in the right direction and wish him much success.The only thing amazing about the film is the battery life on the video camera. And if the battery power had to continue, I was cheering the invaders on, to find this group and devour them just so I didn't have to listen to them anymore."
Coherence,https://www.imdb.com//review/rw3010318/,10,"I was fortunate enough to catch this at a local screening in Los Angeles recently and I have to admit that this film took me completely by surprise! I knew some details before going into see this film: Low Budget, quick shooting schedule, etc. so I was preparing myself for a bit of a tough ride. I was sooooo happy to see that this was not the case AT ALL! Smart dialogue, fluid and intimate use of the camera, great characters and a storyline... it all comes together to really surprise you! Being a bit of a science nut, I also loved the fact that this storyline was ahead of the curve on a newly introduced theory making the rounds in Physics. I won't say anymore for fear of spoiling the ride, but trust me... this is a very well done film! If you still hold onto your sense of imagination... if you still believe that anything is possible... if you still love going to movies for a sense a magic and love a good story... this film will not disappoint!"
Europa Report,https://www.imdb.com//review/rw2824799/,9,"Not every sci-fi movie is an action-packed super-hero popcorn flick. Luckily! And Europa Report shines among those, lately rather rare examples.Europa Report follows the line of a documentary and does that so successfully that I, throughout the movie, kept forgetting that humans actually have not yet landed on Europa. While the search for extraterrestrial is in fact the focus of the mission, it is not the focus of this movie, but rather human behavior and psychology, the magic of exploration and the steps we are ready to take for something that is larger than individual life.The story flows beautifully and, yes, with time-jumps demands full attention from the viewer. And as a consequence also delivers a great deal of excitement and enjoyment. Have the last minute or so of ""the storyteller's"" explanation and commentaries not came across a bit patronizing and unnecessary, somewhat spoiling the spirit of this pretty intelligent movie, I would consider giving it a 10.I definitely recommend to all the science, space exploration and old- school-sci-fi fans. And for those after Ironman and the Avengers - probably not a movie for you."
2010: The Year We Make Contact,https://www.imdb.com//review/rw3043148/,8,"""2010 (1984)"" is a pretty good sequel to the first film ""2001: A Space Odyssey (1968)"" - both movies are worth watching.""2010 (1984)"" is a mystery that must be solved but not quite as mysterious the first movie because after watching the first film you already know something about what is going in the second film ""2010 (1984)"".""2010 (1984)"" has been badly criticized for adding the American-Russian tensions as a backdrop for the movie and is heard in the dialogue between the characters at times. I feel that if you simply watch ""2010 (1984)"" as a work of fiction while forgetting about the real life Cold War that was going on then you may enjoy ""2010 (1984)"" a lot better.Watch ""2001: A Space Odyssey (1968)"" followed by ""2010 (1984)"" for a good double feature.8/10"
Predator,https://www.imdb.com//review/rw1134922/,10,"Predator is definitely one of the best alien thrillers ever made. It is one of my personal favorite movies. When I first saw just a brief part of Predator when I was about five, I was freaked out and scared to even watch the movie for many ages, but eventually, once getting older, came to like it. The Predator, played by Kevin Peter Hall, is a very realistic and believable creature for the 1980s, when this movie was created. I like how humanlike its form is, and how un-humanlike it is at the same time. The creature's four mandibles were a great idea for its distinct facial characteristics and the creature's roar is awesome, one of the best ever produced. This movie stars Arnold Schwarzenegger, Carl Weathers, Bill Duke, Jesse Ventura, Richard Chaves, Elipidi Carillo, Shane Black, and Sonny Landham and they are all believable in their roles and even add to the humor that this movie has. This is obviously the best of the Predator movies and still one of the most highly liked thrillers today. And let's all show respect for Kevin Peter Hall, who died a year after he had made Predator 2."
Back to the Future,https://www.imdb.com//review/rw3234517/,10,"When I was little, my mom bought this movie on DVD for my dad. He turned it on one day and I brushed it off as ""one of those weird old movies daddy likes"". Eventually, I came out, sat down, and watched it. And the rest was history. I was so in love with this movie, that for 80's day at my school, I dressed up as Marty McFly. Nowadays, I love the movie more than ever. My favorite thing about this movie is the relationship between Doc and Marty. Most of the time, when a kid or teen hang out with an older person in movies and TV, people think they're more than friends. How many jokes have you heard involving Batman and Robin's relationship? However, Marty and Doc's relationship is pure friendship. I'm really good friends with one of my drama teachers, so I know how strong that type of friendship is. What else can I say? I love everything about this movie! If you haven't seen this movie, go see it now. Like...right now. Stop what your doing and go see it."
Cube,https://www.imdb.com//review/rw0490887/,10,"SPOILER: Vincenzo Natali. Funny sounding name right? Well just a little funny. Keep that name in your mind though over the next few years. After this film the Cube, Natali's follow up was the superb Cypher. He seems to be a master of a difficult genre, Sci-Fi. In a genre that is primarily known for having a high pap ratio, the fact that Natali's first two features have been cult classic science fiction movies then bodes well for Sci-fi fanatics who will eagerly anticipate his next movie. The Cube is a superbly crafted low budget film. On a shoestring budget and a dangerously basic premise full of intrigue, the film succeeds because of imaginative effects and taut directions as well as a superbly written script, delving into the human psyche in such an extreme situation. The plot is basically thus: A group of strangers wake in a cube room. They don't know where they are or how they got there but they know they must find a way out. It also transpires that when they leave each room the enter another room that is virtually identical in look. There will perhaps be a different colour in the lighting. The must find their way out before they starve tp death or go nuts, but to add to their woes, it seems that some of the rooms are booby trapped, ranging from sound activated, to pressure activated traps. They soon discover that each of them has a specific gift that can perhaps hold the key to their escape. There is a maths genius who may hold the key to discovering a way out. The rooms are numbered and the numbers could signify the type of room but also a map. The film is excellent and just when they think they have figured it out the Cube bites them in the behind. The dynamic of the characters is excellent as inevitably some go crazy. I do think that for a film shot for less than 300,000 dollars this is amazing looking. It works well for a film that is set in the same environment for the 90 minutes of the film. I have to say this film is one of those pleasant surprises that comes from nowhere and when word of mouth finally gets to you, please listen! ****"
Demolition Man,https://www.imdb.com//review/rw0320631/,7,"Sylvester Stallone was really beside himself when he took this film. Instead of trying to be the tough guy, he sort of made fun of his pre-existing persona in his role as John Spartan. Funny, and satirical of a gun-free society, it just proves that peace doesn't necessarily result in the most diverse range of self expression. The humor in the film was exceptional, and Wesley Snipes was great as Simon Phoenix. This also proved to be my favorite film with Sandra Bullock, who subsequently destroyed her career thereafter. This movie will always be good for a laugh, especially for the characters singing all of the commercial jingles."
Jurassic Park,https://www.imdb.com//review/rw3260416/,10,"This movie was released during my childhood while I was already a dinosaur enthusiast. I saw it 2 times at the cinema and as far as I can remember these were the only 2 times I ever saw an audience applaud at the end. It made an big impression. Computer generated images were new at that time and we didn't know what to expect. But I think I can speak for everyone if I say we were blown away. The dinosaurs looked so real. And even in the years after that computer generated images in other movies were just not as good and realistic as in Jurassic Park.Another thing that made this movie is the soundtrack. John Williams (the composer) absolutely nailed it! The music at the arrival to the island combined with the the adventure ahead was just breathtaking.So you have a good story, good actors (I loved Jeff Goldblum for his humor), state of the art special effects and an thrilling adventure. This makes it still my number one of all time and I don't expect that to change anytime soon (or ever)."
Super 8,https://www.imdb.com//review/rw2442059/,1,"Wish there was a 0 rating. The movie was absolutely awful, how many times will directors try to stuff ugly alien with amazing technology down our throat.Very slow narration and build up. Reminded me of Ang Lee trying to put a personality behind The Hulk. So many loopholes in this movie , we are to believe the thing kills its victims, okay it doesn't, what does it use them for? Just too predictable. We see the thing getting out of the train in the first bit and we have to almost wait an eternity to see its ugly head again, and its not worth it. For all the hype that was thrown its way it hasn't delivered, and anyone comparing it to ET, get a grip , a bit of bottle and see the doctor. The movies are poles apart."
E.T. the Extra-Terrestrial,https://www.imdb.com//review/rw5231874/,10,"Review:
'E.T. the Extra-Terrestrial' is a science-fiction film directed by Steven Spielberg.
After a gentle alien becomes stranded on Earth, the being is discovered and befriended by a young boy named Elliott (Henry Thomas). Bringing the extraterrestrial into his suburban California house, Elliott introduces E.T., as the alien is dubbed, to his brother and his little sister, Gertie (Drew Barrymore), and the children decide to keep its existence a secret. Soon, however, E.T. falls ill, resulting in government intervention and a dire situation for both Elliott and the alien.
E.T. is still consider one of the greatest movies ever made, and it's not hard to understand why. I just recently watched this again with my 7-yeard-old and we both had a very good time. This is a very good movie that the whole family can enjoy.
The overall acting was pretty good for it being a movie from the early 80's. I mean let's face it the stories were better and original back then, but the acting has come a long way. However, Spielberg pulled out a brilliant child performance from Henry Thomas. He did an amazing job as the main lead Elliot. You can watch his audition tape on YouTube and it's not hard to see why he got the job.
With Spielberg behind the camera, there was no way that people did not see that this was a success waiting to happen. The man does Science Fiction the way no other director can or at least has accomplished. He had three major success stories prior to E.T (Jaws, Close Encounters of the Third Kind and Raiders of the Lost Ark) so having yet another brilliant success right afterwards basically cemented his name in Hollywood. The way he shoots this movie is breathtaking with a lot of wide angled takes.
Overall, this movie is just brilliant. I know there are some people that don't believe it aged well and think E.T is just creepy and don't really by into the story. But I do. I buy every single bit of it. I highly recommend this movie to anybody who loves to sit down and watch a beautiful story about friendship, and how far some will go to help an individual in need.
5/5"
Soylent Green,https://www.imdb.com//review/rw0131837/,7,"As with all environmentally aware films from the 1970s SOYLENT GREEN has a rather cheesy view of what ecological meltdown is . Overpopulation means there`s too many people to feed ? I was under the impression that famines were caused by either war or failed economic policies . Stalin`s policy in the Soviet Union in the 1930s left millions dead because of famine and to this day the greatest man made tragedy was Mao`s rural policy in China which led over 30 million starvation deaths in the 1950s . And let`s not forget the great famines in the horn of Africa in the 1980s and 90s which were to do with conflicts not overpopulation . You might like to also consider that two of the most heavily populated areas on Earth , Hong Kong and Macau , have never suffered a famine in modern times . Likewise  the expansion of shanty towns around cities as seen here isn`t strictly down to overpopulation - it`s down to economic factors where people flock to cities to find better paid work than in the countryside ( It`s a symptom of industrial progress - not of too many births ) so the image of the streets of New York city being too congested to walk through and of having people sleep in stairwells is somewhat laughableBut don`t be fooled into thinking SOYLENT GREEN is a pile of corny tree hugging crap because I consider this to be the best ecological film of the70s . It plays on the contempary audience`s knowledge of the world where Sol and Thorn are beside themselves with joy at finding fruit , brandy and fresh meat . Thorn gasps in amazement at having ice in his whisky , puffs on a cigarette and delivers the classic line "" If I could afford it I`d smoke two , maybe three of these a day "" . But it`s the visage of the euthanasia chamber that`s memorable as Thorn gazes at the images of wild animals , flowers , running water and snow covered mountains , a world Thorn`s generation has never known . This is a very haunting scene which makes SOYLENT GREEN a very memorable film , combined with the fact it features the final screen appearance of Edward G Robinson as the wise old Jew Sol Roth"
Escape from New York,https://www.imdb.com//review/rw3500927/,6,"John Carpenter's science fiction film has long been regarded as a cult classic, but after finally seeing it I find it difficult to see what all the fuss was about. What starts off as an interesting premise is wasted in a film which feels a little disjointed, and is more about visuals than anything else. It's just one sequence after another with little to recommend it in terms of special effects, acting ability, even pacing. For movie fans, there are plenty of reasons to watch ESCAPE FROM NEW YORK as it's not all that bad. The first third of the film is rather good, but the rest just lacks in momentum and comes across as slightly limp and lifeless.Kurt Russell looks cool with his eye patch and bulging muscles but doesn't have the interior toughness he brings to THE THING. The rest of the cast is exemplary, although opportunities for actual acting are limited. Mixing such old-name stars as Ernest Borgnine and Lee Van Cleef with more recent familiar faces like Harry Dean Stanton and Isaac Hayes, the whole cast really is something to die for. But...while Van Cleef is good as the chief guard, Borgnine is fairly annoying as a jovial taxi driver. Stanton is given little to do apart from walk around in a white coat and look moody, while the sole purpose for Adrienne Barbeau to be in the film is to wear a low-cut dress. Isaac Hayes is a charismatic but not-at-all fearsome villain, and Donald Pleasence is odd as the president.The action sequences, when they come, are fairly exciting, but not memorable. The best bit is in the opening where Russell is chased by a gang of mutants, this brings to mind Carpenter's earlier ASSAULT ON PRECINCT 13 with the grubby locations and faceless rabble of murderers (in this case cannibals). As a plus, the film does offer some excellent set design, with streets full of broken cars, rubbish etc. This kind of ""barren wasteland inhabited by mutants"" was the basis for many later rip-offs and cash-ins, especially by the Italians. The only sad thing is that while ESCAPE FROM NEW YORK could have been something brilliant, it's average at best due to a lack of ideas and originality. Not one to go out of your way for, and far surpassed in quality by many other Carpenter movies, including ASSAULT ON PRECINCT 13 and THE THING."
Overlord,https://www.imdb.com//review/rw4411300/,7,"I saw this film at the Philadelphia Film Festival and I had a good time watching it. It's a very intense movie with a lot of action throughout; it never has a moment where it calms down. I like that aspect of it but I can definitely see it being sensory overload for a lot of people. It's also quite graphic, and sometimes it's a little gratuitous and overly gory. I think the film relies a little too much on jump scares but the atmosphere is pretty creepy anyway. I think towards the end the film gets pretty over-the-top and silly, but I think it's an interesting setting and it's very well-shot and the VFX are pretty good."
Looper,https://www.imdb.com//review/rw2678798/,8,"Time travel films open up all manner of questions because of the paradoxes every action and reaction produce. If X occurred, surely Y would happen, which means X wouldn't happen after all And so it is with Looper. Alas, to avoid dishing out hugely unpopular plot spoilers I need to skirt around the concerns, so you'll just have to come round with cake and we can discuss it in private. But there are some pretty substantial issues with Looper that cause questions to be asked and lead to more than a couple of possible explanations as to what exactly is going on. Don't see it alone; you'll need a friend around to discuss it on the journey home.Equally, don't be put off. You don't need to be Einstein to enjoy Looper, as some of the audience proved In 2072, time travel is both possible and illegal and murder is more easily solved because corpses are harder to lose. However mobs and Mafiosi types are prevalent and have ingeniously devised a solution: tie your victim up and send him back in time to a location where a looper will be waiting to blow his/her brains out. However, when a looper's contract is up, they find themselves blowing the brains out of their older self. Except when looper Joe (Joseph Gordon-Levitt) stares down the barrel at a version of himself that is thirty years older, Old Joe (Bruce Willis) outsmarts him and so begins a cat and mouse chase where there are multiples of each species and most of them aren't called Joe.Confused? Good. Don't think any more or you'll confound yourself with your wondering and wandering along all the possible flows and tributaries that lead from them. Like, Is he actually... Dammit.Along with the quirks, possibilities and matters left to interpretation, there are one or two clear boo-boos that cut against the rules writer/director Rian Johnson (Brick, The Brothers Bloom) has set himself. I'm sure you can work out from the subject matter that there are occasional murders so I'm giving nothing away by stating that a particular murder in 2027 cuts against the rules. It's not a major problem in terms of enjoyment but it does cast a shadow over everything if minor errors are not avoided.There's only one way to watch Looper: suspend all disbelief, put your logic in stasis and get on with enjoying the romp. With that frame of mind employed, it's a superb film. No, it's not as intelligent a film as Inception, but it kicks the ass of Wanted and Gordon-Levitt is potentially a bigger star in the making than either Leonardo DiCaprio or James McAvoy.I'm not sure that I buy Gordon-Levitt as a young Willis but the transition is simple and effectively executed and it needn't stand in the way of a couple of hours of great entertainment. He's matured as an actor and, though he's been stamping around Hollywood for a good couple of decades, it's the last five years or so that have really seen him ascend the ranks and there's no sign of his climb slowing with both Spielberg's Lincoln and Don Jon's Addiction (which he also wrote and directed) in the can and Premium Rush earning plaudits on both sides of the Atlantic.As for Willis, it's good to see him earning his fee again in a film worthy of his presence rather than phoning it in for a fat wad in the truly awful The Expendables 2. Emily Blunt (Sara) and Jeff Daniels ably provide support, the former, sadly, barely stretched and the latter, as Abe, the loopers' boss, clearly enjoying himself. Equally, Paul Dano gives a wonderful, trademark sniveling wretch performance that is all too brief. But Looper belongs to Gordon-Levitt and One Tree Hill's Pierce Gagnon as the child, Cid, whose middle name is probably Damian. Unnerving is an understatement! There is a very strong argument that the best person to direct a film is the writer because s/he knows it better than anyone. Clearly that wasn't the case with Maximum Overdrive (Stephen King being the fine writer who should never be allowed either in front of or behind a camera again) but with Looper it's a very strong case in point.Johnson, though he bends his rules, has created a multi-layered, rapidly paced trip that is littered with bodies and to-die-for quips, to wit, ""I cleaned you up. And put a gun in your hand."" He juggles the time zones effortlessly and maintains the excitement while allowing sufficient moments for us to pause, cogitate and catch up before whipping us to the next sprint, jump or shoot-out. Though he has nothing (publicly) on the slate, there'll be plenty more from him in the next few years.As is increasingly the case, my biggest complaint with last night's viewing has nothing to do with the film itself but with the screening, namely the blown speakers all along one side of the auditorium (big thumbs down to Cineworld) and the moron in front who played with his phone and gave muted shrieks of excitement every time there was a shot or splatter of blood, even taking the time to relive it with his friend. Who are these people? Why are they allowed to breathe? When will time travel come to my aid? Ah, but these are niggles and hopefully you won't be subjected to such when you watch Looper. And do see it. Maybe you'll absolutely hate the confusion it causes you, but if you don't mind giving a film some real thought and you enjoyed the possibilities of Inception, then Looper is for you.Just don't think too hard. As Abe laments, ""This time travel crap; just fries your brain like an egg"" For more reviews subscribe to www.thesquiss.co.uk Like the Facebook page: http://on.fb.me/RpitOG"
Inception,https://www.imdb.com//review/rw6388098/,10,"You only get to watch this for the first time once, so choose your state of mind carefully.
It is a film about movies and dreams and reality, and what sort of life it is best to find when you leave the cinema and return to whatever you left to enter.
It is spectacular, and brutal, and enigmatic and disturbing.
It is beautiful and absorbing.
It is about one of my favourite characters ever to grace the screen.
I don't see it often, in case it's not as good as I like to remember it.
That is my secret, that I lock away in my safe in the basement.
That somewhere there is a perfect world for us all.
For some, perhaps it is in the cinema watching this."
Ex Machina,https://www.imdb.com//review/rw3240790/,3,"Spoilers ahead:Where to start with this one hmmmmm. The movie explores the already over navigated ""what if AI was created"" however unlike most movies that question should it be created this one throws you full into ""oh we did it already and here is a brief explanation on how we did it"". The premise is weak to say the least with our main characters having no real reason to be doing anything they are doing other than they can.Caleb is a young tech savy man who we learn more or less is picked to be part of an experiment with Ava and Jay. Throughout the film we learn very little about him other than he has no family and has the hots for Ava. Sadly this is the least thought out character in the film even though it depends on him to carry us through what we are watching. Jay is a genius with an apparent drinking issue and a very bland personality. His motives for making AI can basically be summed up as him wanting fame and money and that's about it. Through the film you learn these robots are ehem full functional females and yes that does mean he is sleeping with one. Aside from the otter non sense that this one man has created several robots on his own with full functional AI he gives you the ending to the film with roughly 20 mins still left in it. Whoever decided to have Jay basically say outright what if this is all a setup and then end the movie that way should be fired and kicked out of Hollywood.This brings us to Ava who honestly has nothing going for her. Shes a robot who manipulates everything and walks out as the last man standing. No reason is given for why she does what she does other then what Jay says and that's about all we know. To me the film felt rushed and incomplete neither saying why AI was created or where its going. It was simply we made robots, the robots are free and everything you wanted to happen isn't going to happen."
